name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
"tekken5d","Tekken 5 Dark Resurrection (TED1 Ver. A)","2005",Namco,"sys256",-,-,YES,NO,NO,NO,YES,"namcops2.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"namco/namcops2.cpp"
"tekken51","Tekken 5.1 (TE51 Ver. B)","2005",Namco,"sys256",-,-,YES,NO,NO,NO,YES,"namcops2.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"namco/namcops2.cpp"
tektagt,"Tekken Tag Tournament (World, TEG2/VER.C1, set 1)","1999",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos12.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"namco/namcos12.cpp"
tempest,"Tempest (rev 3, Revised Hardware)","1980",Atari,-,-,-,YES,NO,NO,NO,NO,tempest.cpp,BUONO,VECTOR,"270",0,0,VERTICAL,atari/tempest.cpp
tenspot,"Ten Spot","1982","Thomas Automatics",-,-,-,YES,NO,NO,NO,NO,galaxian.cpp,PRELIMINARE,RASTER,"270",768,224,VERTICAL,galaxian/galaxian.cpp
tengai,"Tengai (World)","1996",Psikyo,-,-,-,YES,NO,NO,NO,NO,psikyo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,psikyo/psikyo.cpp
tenkomor,"Tenkomori Shooting (World, TKM2/VER.A1)","1998",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos12.cpp",INCOMPLETO,RASTER,"90",640,480,VERTICAL,"namco/namcos12.cpp"
pc_tenis,"Tennis (PlayChoice-10)","1983",Nintendo,"playch10",-,-,YES,NO,NO,NO,NO,"playch10.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"nintendo/playch10.cpp"
tenthdeg,"Tenth Degree (prototype)","1998","Atari Games",-,-,-,YES,NO,NO,NO,YES,vegas.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,midway/vegas.cpp
terabrst,"Teraburst (1998/07/17 ver UEL)","1998",Konami,-,-,-,YES,NO,NO,NO,NO,hornet.cpp,PRELIMINARE,RASTER,"0",512,384,HORIZONTAL,konami/hornet.cpp
"term2","Terminator 2 - Judgment Day (rev LA4 08/03/92)","1991",Midway,-,-,-,YES,NO,NO,NO,NO,midyunit.cpp,BUONO,RASTER,"0",410,256,HORIZONTAL,midway/midyunit.cpp
terracre,"Terra Cresta (YM3526 set 1)","1985",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,terracre.cpp,BUONO,RASTER,"270",256,224,VERTICAL,nichibutsu/terracre.cpp
terraf,"Terra Force","1987",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,armedf.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,nichibutsu/armedf.cpp
cterrani,"Terranean (DECO Cassette) (US)","1981","Data East Corporation",decocass,-,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,dataeast/decocass.cpp
tetrsark,"Tetris (D.R. Korea, set 1, encrypted)","19??","D.R. Korea",-,-,-,YES,NO,NO,NO,NO,arkanoid.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,taito/arkanoid.cpp
tetrisse,"Tetris (Japan, System E)","1988",Sega,-,-,-,YES,NO,NO,NO,NO,segae.cpp,BUONO,RASTER,"0",256,192,HORIZONTAL,sega/segae.cpp
tetriskr,"Tetris (Korean bootleg of Mirrorsoft PC-XT Tetris)","1988?",bootleg,-,-,-,YES,NO,NO,NO,NO,tetriskr.cpp,INCOMPLETO,RASTER,"0",640,200,HORIZONTAL,pc/tetriskr.cpp
mt_tetri,"Tetris (Mega-Tech)","1989",Sega,megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,sega/megatech.cpp
phtetris,"Tetris (Photon System)","19??",-,-,-,-,YES,NO,NO,NO,NO,photon.cpp,BUONO,RASTER,"0",288,224,HORIZONTAL,misc/photon.cpp
atetris,"Tetris (set 1)","1988","Atari Games",-,-,-,YES,NO,NO,NO,NO,atetris.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,atari/atetris.cpp
tetris,"Tetris (set 4, Japan, System 16A) (FD1094 317-0093)","1988",Sega,-,-,-,YES,NO,NO,NO,NO,"segas16a.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"sega/segas16a.cpp"
tetrbx,"Tetris / Bloxeed (Korean System 16 bootleg) (ISG Selection Master Type 2006)","2006","bootleg (ISG)",isgsm,-,-,YES,NO,NO,NO,NO,"segas16b_isgsm.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"sega/segas16b_isgsm.cpp"
tetfight,"Tetris Fighters","2001",Sego,-,-,-,YES,NO,NO,NO,NO,ssfindo.cpp,PRELIMINARE,RASTER,"0",735,292,HORIZONTAL,acorn/ssfindo.cpp
tetgiant,"Tetris Giant / Tetris Dekaris (Ver.2.000)","2009",Sega,segasp,-,-,YES,NO,NO,NO,NO,segasp.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/segasp.cpp
tetkiwam,"Tetris Kiwamemichi (Japan) (GDL-0020)","2004",Success,naomigd,-,-,YES,NO,NO,NO,YES,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/naomi.cpp
tetrisp,"Tetris Plus (ver 1.0)","1995","Jaleco / BPS",-,-,-,YES,NO,NO,NO,NO,"ms32.cpp",INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,"jaleco/ms32.cpp"
"tetrisp2","Tetris Plus 2 (World, V2.8)","1997","Jaleco / The Tetris Company",-,-,-,YES,NO,NO,NO,NO,"tetrisp2.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"jaleco/tetrisp2.cpp"
"tgm2","Tetris: The Absolute - The Grand Master 2","2000",Arika,-,-,-,YES,NO,NO,NO,NO,psikyosh.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,psikyo/psikyosh.cpp
tgmj,"Tetris: The Grand Master (Japan 980710)","1998","Arika / Capcom","coh3002c",-,-,YES,NO,NO,NO,NO,zn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,sony/zn.cpp
"thoop2","TH Strikes Back (non North America, version 1.0, checksum 020EB356)","1994",Gaelco,-,-,-,YES,NO,NO,NO,NO,"thoop2.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"gaelco/thoop2.cpp"
thayers,"Thayer's Quest (set 1)","1984","RDI Video Systems",-,-,-,YES,NO,NO,NO,YES,thayers.cpp,INCOMPLETO,RASTER,"0",704,480,HORIZONTAL,misc/thayers.cpp
nss_adam,"The Addams Family (Nintendo Super System)","1992",Ocean,nss,-,-,YES,NO,NO,NO,NO,nss.cpp,PRELIMINARE,RASTER,"0",512,225,HORIZONTAL,nintendo/nss.cpp
robby,"The Adventures of Robby Roto!","1981","Dave Nutting Associates / Bally Midway",-,-,-,YES,NO,NO,NO,NO,astrocde.cpp,BUONO,RASTER,"0",352,240,HORIZONTAL,midway/astrocde.cpp
alphaxz,"The Alphax Z (Japan)","1986","Ed Co., Ltd. (Wood Place Co., Ltd. license)",-,-,-,YES,NO,NO,NO,NO,tsamurai.cpp,BUONO,RASTER,"90",256,224,VERTICAL,taito/tsamurai.cpp
mrflea,"The Amazing Adventures of Mr. F. Lea","1982","Pacific Novelty",-,-,-,YES,NO,NO,NO,NO,mrflea.cpp,BUONO,RASTER,"270",256,248,VERTICAL,pacific/mrflea.cpp
astyanax,"The Astyanax (EPROM version)","1989",Jaleco,-,-,-,YES,NO,NO,NO,NO,"megasys1.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"jaleco/megasys1.cpp"
yuyuhaku,"The Battle of Yu Yu Hakusho: Shitou! Ankoku Bujutsukai!","2006",Banpresto,"sys256",-,-,YES,NO,NO,NO,YES,"namcops2.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"namco/namcops2.cpp"
battroad,"The Battle-Road","1984",Irem,-,-,-,YES,NO,NO,NO,NO,"m62.cpp",INCOMPLETO,RASTER,"90",256,256,VERTICAL,"irem/m62.cpp"
berenstn,"The Berenstain Bears in Bigpaw's Cave","1984","Enter-Tech, Ltd.",-,-,-,YES,NO,NO,NO,NO,tugboat.cpp,PRELIMINARE,RASTER,"90",240,232,VERTICAL,misc/tugboat.cpp
berlwall,"The Berlin Wall","1991",Kaneko,-,-,-,YES,NO,NO,NO,NO,"kaneko16.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"kaneko/kaneko16.cpp"
bigprowr,"The Big Pro Wrestling! (set 1)","1983","Technos Japan",-,-,-,YES,NO,NO,NO,NO,tagteam.cpp,BUONO,RASTER,"270",256,240,VERTICAL,technos/tagteam.cpp
tblkkuzu,"The Block Kuzushi (Japan)","2000","Tamsoft / D3 Publisher","coh1002m",-,-,YES,NO,NO,NO,NO,zn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,sony/zn.cpp
tblkkuzug,"The Block Kuzushi (VER 1.10G)","2011","bootleg (Arcade MOD BIOS)","coh3002t",-,-,YES,NO,NO,NO,YES,taitogn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,sony/taitogn.cpp
bounty,"The Bounty (set 1)","1982",Orca,-,-,-,YES,NO,NO,NO,NO,zodiack.cpp,BUONO,RASTER,"180",256,224,HORIZONTAL,orca/zodiack.cpp
mag_burn,"The Burning Cavern (31/03/87)","1987","EFO SA / Cedar",cedmag,-,-,YES,NO,NO,NO,NO,cedar_magnet.cpp,INCOMPLETO,RASTER,"0",248,192,HORIZONTAL,efo/cedar_magnet.cpp
thecastle,"The Castle","200?",-,-,-,-,YES,NO,NO,NO,NO,"smd2144c.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"misc/smd2144c.cpp"
edrandy,"The Cliffhanger - Edward Randy (World ver 3)","1990","Data East Corporation",-,-,-,YES,NO,NO,NO,NO,cninja.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,dataeast/cninja.cpp
ctribe,"The Combatribes (US, rev 2, set 1)","1990","Technos Japan",-,-,-,YES,NO,NO,NO,NO,"ddragon3.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"technos/ddragon3.cpp"
"v4cmaze","The Crystal Maze (v1.3) (MPU4 Video)","1993",Barcrest,"v4bios",-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",INCOMPLETO,RASTER,"0",504,296,HORIZONTAL,"barcrest/mpu4vid.cpp"
"v4cmaze3","The Crystal Maze Team Challenge (v0.9) (MPU4 Video)","1994",Barcrest,"v4bios",-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",INCOMPLETO,RASTER,"0",504,296,HORIZONTAL,"barcrest/mpu4vid.cpp"
crysking,"The Crystal of Kings","2001",BrezzaSoft,crysbios,-,-,YES,NO,NO,NO,NO,crystal.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,misc/crystal.cpp
thedeep,"The Deep (Japan)","1987","Woodplace Inc.",-,-,-,YES,NO,NO,NO,NO,thedeep.cpp,BUONO,RASTER,"270",256,248,VERTICAL,dataeast/thedeep.cpp
dfjail,"The Destroyer From Jail (Korea)","1991",Philko,-,-,-,YES,NO,NO,NO,NO,"segas16b.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"sega/segas16b.cpp"
dbldynj,"The Double Dynamites (Japan, 13NOV89)","1989","Seibu Kaihatsu",-,-,-,YES,NO,NO,NO,NO,dynduke.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,seibu/dynduke.cpp
elecyoyo,"The Electric Yo-Yo (rev 1)","1982","Taito America Corporation",-,-,-,YES,NO,NO,NO,NO,qix.cpp,BUONO,RASTER,"270",256,256,VERTICAL,taito/qix.cpp
esb,"The Empire Strikes Back","1985","Atari Games",-,-,-,YES,NO,NO,NO,NO,starwars.cpp,BUONO,VECTOR,"0",0,0,HORIZONTAL,atari/starwars.cpp
theend,"The End","1980",Konami,-,-,-,YES,NO,NO,NO,NO,galaxian.cpp,BUONO,RASTER,"90",768,224,VERTICAL,galaxian/galaxian.cpp
flstory,"The FairyLand Story","1985",Taito,-,-,-,YES,NO,NO,NO,NO,flstory.cpp,INCOMPLETO,RASTER,"180",256,224,HORIZONTAL,taito/flstory.cpp
daraku,"The Fallen Angels (World) / Daraku Tenshi - The Fallen Angels (Japan)","1998",Psikyo,-,-,-,YES,NO,NO,NO,NO,psikyosh.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,psikyo/psikyosh.cpp
fround,"The Final Round (version M)","1988",Konami,-,-,-,YES,NO,NO,NO,NO,"twin16.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"konami/twin16.cpp"
funkyfig,"The First Funky Fighter (USA, Canada, Mexico / Japan, set 1)","1993","Nakanihon / East Technology (Taito license)",-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,INCOMPLETO,RASTER,"0",336,240,HORIZONTAL,dynax/ddenlovr.cpp
gametngk,"The Game Paradise - Master of Shooting! / Game Tengoku - The Game Paradise (ver 1.0)","1995",Jaleco,-,-,-,YES,NO,NO,NO,NO,"ms32.cpp",INCOMPLETO,RASTER,"270",320,224,VERTICAL,"jaleco/ms32.cpp"
theglad,"The Gladiator / Shen Jian Fu Mo Lu / Shen Jian Fengyun (M68k label V101) (ARM label V107, ROM 06/06/03 SHEN JIAN V107)","2003",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,igs/pgm.cpp
pc_goons,"The Goonies (PlayChoice-10)","1986",Konami,"playch10",-,-,YES,NO,NO,NO,NO,"playch10.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"nintendo/playch10.cpp"
thegrid,"The Grid (version 1.2)","2000",Midway,-,-,-,YES,NO,NO,NO,NO,midzeus.cpp,PRELIMINARE,RASTER,"0",512,400,HORIZONTAL,midway/midzeus.cpp
thehand,"The Hand","1981",T.I.C.,-,-,thehand,YES,NO,NO,NO,NO,gotya.cpp,INCOMPLETO,RASTER,"270",288,224,VERTICAL,gametron/gotya.cpp
histryma,"The History of Martial Arts (set 1)","199?",bootleg,-,-,-,YES,NO,NO,NO,NO,fitfight.cpp,PRELIMINARE,RASTER,"0",296,224,HORIZONTAL,nix/fitfight.cpp
hotd,"The House of the Dead (Revision A)","1997",Sega,-,-,-,YES,NO,NO,NO,NO,"model2.cpp",PRELIMINARE,RASTER,"0",496,384,HORIZONTAL,"sega/model2.cpp"
"hotd2","The House of the Dead 2 (USA)","1998",Sega,"hod2bios",-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/naomi.cpp
"hotd4","The House of the Dead 4 (Export) (Rev B)","2005",Sega,lindbios,-,-,YES,NO,NO,NO,YES,lindbergh.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/lindbergh.cpp
hotdex,"The House of the Dead EX (Japan)","2008",Sega,lindbios,-,-,YES,NO,NO,NO,YES,lindbergh.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/lindbergh.cpp
"hotd3","The House of the Dead III (GDX-0001)","2002","Sega / Wow Entertainment",chihiro,-,-,YES,NO,NO,NO,YES,chihiro.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/chihiro.cpp
"tinv2650","The Invaders","1979?","Zaccaria / Zelco",-,-,-,YES,NO,NO,NO,NO,"zac1b1120.cpp",INCOMPLETO,RASTER,"270",720,256,VERTICAL,"zaccaria/zac1b1120.cpp"
irrmaze,"The Irritating Maze / Ultra Denryu Iraira Bou","1997","SNK / Saurus",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
karatour,"The Karate Tournament","1992",Mitchell,-,-,-,YES,NO,NO,NO,NO,metro.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,metro/metro.cpp
"p911","The Keisatsukan: Shinjuku 24-ji (ver AAE)","2000",Konami,kviper,-,-,YES,NO,NO,NO,YES,viper.cpp,PRELIMINARE,RASTER,"90",1024,768,VERTICAL,konami/viper.cpp
avalonc,"The Key Of Avalon - The Wizard Master (client, Rev G) (GDT-0006G)","2003","Sega / Hitmaker",triforce,-,-,YES,NO,NO,NO,YES,triforce.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/triforce.cpp
avalons,"The Key Of Avalon - The Wizard Master (server, Rev G) (GDT-0005G)","2003","Sega / Hitmaker",triforce,-,-,YES,NO,NO,NO,YES,triforce.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/triforce.cpp
"avalnc13","The Key Of Avalon 1.3 - Chaotic Sabbat (client, Rev C) (GDT-0010C)","2004","Sega / Hitmaker",triforce,-,-,YES,NO,NO,NO,YES,triforce.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/triforce.cpp
"avalns13","The Key Of Avalon 1.3 - Chaotic Sabbat (server, Rev C) (GDT-0009C)","2004","Sega / Hitmaker",triforce,-,-,YES,NO,NO,NO,YES,triforce.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/triforce.cpp
"avalon20","The Key Of Avalon 2.0 - Eutaxy and Commandment (client, Rev B) (GDT-0017B)","2004","Sega / Hitmaker",triforce,-,-,YES,NO,NO,NO,YES,triforce.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/triforce.cpp
"avalnc25","The Key Of Avalon 2.5 - War of the Key (client, Rev B) (GDT-0019B)","2005","Sega / Hitmaker",triforce,-,-,YES,NO,NO,NO,YES,triforce.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/triforce.cpp
"avalns25","The Key Of Avalon 2.5 - War of the Key (server, Rev B) (GDT-0018B)","2005","Sega / Hitmaker",triforce,-,-,YES,NO,NO,NO,YES,triforce.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/triforce.cpp
killbld,"The Killing Blade / Ao Jian Kuang Dao (ver. 109, Chinese Board)","1998",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,igs/pgm.cpp
killbldp,"The Killing Blade Plus / Ao Jian Kuang Dao Jiaqiang Ban (China, ver. 300)","2005",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,igs/pgm.cpp
kod,"The King of Dragons (World 910805)","1991",Capcom,-,-,-,YES,NO,NO,NO,NO,"cps1.cpp",BUONO,RASTER,"0",384,224,HORIZONTAL,"capcom/cps1.cpp"
"kof2002um","The King of Fighters - Fuchou Zhi Lu/Road to Revenge / The King of Fighters 2002 Unlimited Match (China)","2009","SNK Playmore / New Channel",-,-,-,YES,NO,NO,NO,NO,"y2.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"sega/y2.cpp"
"kof94","The King of Fighters '94 (NGM-055 ~ NGH-055)","1994",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"kof95","The King of Fighters '95 (NGM-084)","1995",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"kof96","The King of Fighters '96 (NGM-214)","1996",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"kof97","The King of Fighters '97 (NGM-2320)","1997",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"kof98","The King of Fighters '98 - The Slugfest / King of Fighters '98 - Dream Match Never Ends (NGM-2420)","1998",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"kof98umh","The King of Fighters '98: Ultimate Match HERO (China, V100, 09-08-23)","2009","IGS / SNK Playmore / New Channel",-,-,-,YES,NO,NO,NO,NO,"pgm2.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"igs/pgm2.cpp"
"kof99","The King of Fighters '99 - Millennium Battle (NGM-2510)","1999",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"kof2000","The King of Fighters 2000 (NGM-2570 ~ NGH-2570)","2000",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"kof2001","The King of Fighters 2001 (NGM-262?)","2001","Eolith / SNK",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"kof2002","The King of Fighters 2002 (NGM-2650 ~ NGH-2650)","2002","Eolith / Playmore",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"kf2k3pcb","The King of Fighters 2003 (Japan, JAMMA PCB)","2003","SNK Playmore",-,-,-,YES,NO,NO,NO,NO,neopcb.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neopcb.cpp
"kof2003","The King of Fighters 2003 (NGM-2710, Export)","2003","SNK Playmore",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
kofnw,"The King of Fighters Neowave","2004","Sammy / SNK Playmore",awbios,-,-,YES,NO,NO,NO,NO,dc_atomiswave.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/dc_atomiswave.cpp
kofxi,"The King of Fighters XI","2005","Sammy / SNK Playmore",awbios,-,-,YES,NO,NO,NO,NO,dc_atomiswave.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/dc_atomiswave.cpp
"kingrt66","The King of Route 66 (Rev A)","2002",Sega,"naomi2",-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/naomi.cpp
kouyakyu,"The Koukou Yakyuu","1985","Alpha Denshi Co.",-,-,equites,YES,NO,NO,NO,NO,equites.cpp,INCOMPLETO,RASTER,"0",256,208,HORIZONTAL,alpha/equites.cpp
lastapos,"The Last Apostle Puppetshow","1988","Home Data",-,-,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,misc/homedata.cpp
lastblad,"The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGM-2340)","1997",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"lastbld2","The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (NGM-2430 ~ NGH-2430)","1998",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
lastbh,"The Last Bounty Hunter (v1.01)","1994","American Laser Games",alg_bios,-,-,YES,NO,NO,NO,YES,alg.cpp,PRELIMINARE,RASTER,"0",724,483,HORIZONTAL,amiga/alg.cpp
lastday,"The Last Day (set 1)","1990",Dooyong,-,-,-,YES,NO,NO,NO,NO,dooyong.cpp,BUONO,RASTER,"270",384,240,VERTICAL,dooyong/dooyong.cpp
laststar,"The Last Starfighter (prototype)","1984","Atari Games",-,-,-,YES,NO,NO,NO,NO,"atarisy4.cpp",INCOMPLETO,RASTER,"0",512,384,HORIZONTAL,"atari/atarisy4.cpp"
lkage,"The Legend of Kage (rev 2)","1984","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,lkage.cpp,BUONO,RASTER,"0",240,224,HORIZONTAL,taito/lkage.cpp
silkroad,"The Legend of Silkroad","1999",Unico,-,-,-,YES,NO,NO,NO,NO,silkroad.cpp,BUONO,RASTER,"0",380,224,HORIZONTAL,unico/silkroad.cpp
darkmist,"The Lost Castle In Darkmist","1986","Seibu Kaihatsu (Taito license)",-,-,-,YES,NO,NO,NO,NO,darkmist.cpp,BUONO,RASTER,"270",256,224,VERTICAL,seibu/darkmist.cpp
lostwsga,"The Lost World: Jurassic Park (Japan, Revision A)","1997",Sega,-,-,-,YES,NO,NO,NO,NO,"model3.cpp",PRELIMINARE,RASTER,"0",496,384,HORIZONTAL,"sega/model3.cpp"
mainevt,"The Main Event (4 Players ver. Y)","1988",Konami,-,-,-,YES,NO,NO,NO,NO,mainevt.cpp,BUONO,RASTER,"0",288,224,HORIZONTAL,konami/mainevt.cpp
mastkin,"The Masters of Kin","1988","Du Tech",-,-,-,YES,NO,NO,NO,NO,trackfld.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,konami/trackfld.cpp
mok,"The Maze of the Kings (GDS-0022)","2002",Sega,naomigd,-,-,YES,NO,NO,NO,YES,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/naomi.cpp
"v4cmaze2","The New Crystal Maze Featuring Ocean Zone (v2.2) (MPU4 Video)","1993",Barcrest,"v4bios",-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",INCOMPLETO,RASTER,"0",504,296,HORIZONTAL,"barcrest/mpu4vid.cpp"
tnzs,"The NewZealand Story (World, new version) (P0-043A PCB)","1988","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,tnzs.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,taito/tnzs.cpp
tnextspc,"The Next Space (set 1)","1989",SNK,-,-,-,YES,NO,NO,NO,NO,"alpha68k_i.cpp",BUONO,RASTER,"90",256,224,VERTICAL,"alpha/alpha68k_i.cpp"
ninjak,"The Ninja Kids (World)","1990","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,"taito_f2.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"taito/taito_f2.cpp"
ninjaw,"The Ninja Warriors (World, later version)","1987","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,ninjaw.cpp,INCOMPLETO,RASTER,"0",288,224,HORIZONTAL,taito/ninjaw.cpp
oceanhun,"The Ocean Hunter (Japan, Revision A)","1998",Sega,-,-,-,YES,NO,NO,NO,NO,"model3.cpp",PRELIMINARE,RASTER,"0",496,384,HORIZONTAL,"sega/model3.cpp"
outfxies,"The Outfoxies (World, OU2)","1994",Namco,-,-,-,YES,NO,NO,NO,NO,"namconb1.cpp",BUONO,RASTER,"0",288,224,HORIZONTAL,"namco/namconb1.cpp"
percuss,"The Percussor","1981",Orca,-,-,-,YES,NO,NO,NO,NO,zodiack.cpp,BUONO,RASTER,"270",256,224,VERTICAL,orca/zodiack.cpp
thepit,"The Pit","1982","Zilec Electronics",-,-,-,YES,NO,NO,NO,NO,thepit.cpp,BUONO,RASTER,"90",256,224,VERTICAL,thepit/thepit.cpp
punisher,"The Punisher (World 930422)","1993",Capcom,-,-,-,YES,NO,NO,NO,NO,"cps1.cpp",BUONO,RASTER,"0",384,224,HORIZONTAL,"capcom/cps1.cpp"
ghostb,"The Real Ghostbusters (US 2 Players, revision 2)","1987","Data East USA",-,-,-,YES,NO,NO,NO,NO,"dec8.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"dataeast/dec8.cpp"
